Sample number;Sampling year;Rock description;Link to report;Collector;Batch;Longitude;Latitude;Laboratory;Treatment year;Sample preparation abbr;Analytical method abbr;SiO2 wt%;TiO2 wt%;Al2O3 wt%;Fe2O3 wt%;Fe2O3 wt%.1;FeO wt%;MnO wt%;MgO wt%;CaO wt%;Na2O wt%;K2O wt%;P2O5 wt%;C wt%;Li ppm;Be ppm;B ppm;S ppm;Cl wt%;Sc ppm;V ppm;Cr ppm;Co ppm;Ni ppm;Cu ppm;Zn ppm;Ga ppm;Ge ppm;As ppm;Se ppm;Br ppm;Rb ppm;Sr ppm;Y ppm;Zr ppm;Nb ppm;Mo ppm;Ru ppb;Rh ppb;Pd ppb;Ag ppm;Cd ppm;In ppm;Sn ppm;Sb ppm;Te ppm;I ppm;Cs ppm;Ba ppm;La ppm;Ce ppm;Pr ppm;Nd ppm;Sm ppm;Eu ppm;Gd ppm;Tb ppm;Dy ppm;Ho ppm;Er ppm;Tm ppm;Yb ppm;Lu ppm;Hf ppm;Ta ppm;W ppm;Re ppb;Os ppb;Ir ppb;Pt ppb;Au ppb;Hg ppm;Tl ppm;Pb ppm;Bi ppm;Th ppm;U ppm
404876;1993.0;medium-grained felsic carbonate magmatic plutonic rock;Link;Erfurt, Peter;42;-45.21777;60.891243;Activation Laboratories Ltd.;1993.0;4AC;ICP;;-0.42021640338318983;0.8068580295188175;1.074450718954591;;;-0.5686362358410126;0.9247959957979122;1.353723937588949;0.26717172840301384;-0.05551732784983137;-0.8538719643217619;;;;;;;1.0791812460476249;1.8692317197309762;1.3979400086720377;1.3979400086720377;1.4471580313422192;1.1139433523068367;2.0569048513364727;;;0.07918124604762482;;;1.3979400086720377;2.832508912706236;1.146128035678238;;;;;;;;;;;-1.0;;;;2.531478917042255;1.2304489213782739;1.5314789170422551;;1.1139433523068367;0.568201724066995;0.25527250510330607;;-0.1549019599857432;;;;;0.17609125905568124;-0.6989700043360187;0.3010299956639812;0.0;;;;;;;;;;;0.07918124604762482;0.0
304281;1982.0;;Link;Nyegaard, Per;7;-45.48664;60.90756;GEUS Rock Geochemical lab;;NAF;AAS;1.8446014196263467;-0.25181197299379954;1.1631613749770184;;0.029383777685209667;0.1931245983544616;-1.3979400086720375;-0.10790539730951958;0.13987908640123647;0.617000341120899;0.6637009253896482;-0.744727494896694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
406601;1992.0;high-grade metamorphic medium-grained mafic magmatic extrusive rock;Link;Appel, Peter;10;-43.659061;60.68819;Activation Laboratories Ltd.;1992.0;NON;INAA;;;;0.8926510338773003;;;;;1.3763944420372662;-0.5376020021010439;;;;;;;;;1.3424226808222062;;1.954242509439325;1.462397997898956;;;2.2095150145426308;;;1.255272505103306;;0.47712125471966244;1.4913616938342726;;;;;;;;;;;;;-0.2218487496163564;;;0.3010299956639812;2.113943352306837;0.0;;;;-0.2218487496163564;-0.3979400086720376;;;;;;;0.04139268515822508;-0.6989700043360187;-0.09691001300805639;;1.0791812460476249;;;;;;;;;;;0.11394335230683679
360960;1991.0;high-grade metamorphic medium-grained intermediate siliceous magmatic rock biotite gneiss;Link;Steenfelt, Agnete;9;-49.990676;69.048882;Copenhagen University Geology;1992.0;PWD;XRF;1.7910587435918255;-0.18708664335714442;1.2145789535704992;0.6946051989335688;0.7543483357110189;;-1.0457574905606752;0.38560627359831223;0.6816933920045641;0.589391023136933;0.2041199826559248;-0.638272163982407;;;;;;;1.0;1.8904210188009143;1.7028611705729293;1.1917303933628562;1.4456042032735976;1.390935107103379;2.0193240371536905;1.2810333672477277;;;;;1.6803355134145632;2.7346398389876994;1.1072099696478683;2.3201462861110542;0.7558748556724915;;;;;;;;;;;;0.3010299956639812;2.7053504628857117;1.58489634413745;1.9382694834629113;;1.481442628502305;0.6812412373755872;0.17609125905568124;;;;;;;0.04139268515822508;-0.6989700043360187;0.7781512503836436;;;;;;;;;;0.8573324964312685;;0.8481891169913987;
297916;1980.0;;Link;Tukiainen, Tapani;22;-45.1327;60.96943;Risø National Laboratory;1999.0;NON;XCD;;-0.3467874862246563;;1.0441476208787228;;;-0.494850021680094;;0.7596678446896304;;0.03342375548694973;;;;;;;;;0.7781512503836436;2.1903316981702914;;1.6232492903979006;2.187520720836463;2.621176281775035;2.0086001717619175;;;;;2.762678563727436;2.0681858617461617;3.070037866607755;3.495405563146193;2.79309160017658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.100370545117563;;3.694166295933198;1.416640507338281
432048;1995.0;high-grade metamorphic medium-grained mafic magmatic plutonic rock metaleucogabbro, inclusion in gneiss;Link;Steenfelt, Agnete;3;-52.491437;67.057642;Activation Laboratories Ltd.;1996.0;4AC;ICP-OES;1.7008767083769036;-0.6020599913279624;1.2770358881721104;0.8014037100173551;0.21484384804769785;0.6493348587121419;-0.958607314841775;0.8527848686805478;1.052693941924968;0.45331834004703764;-0.15181088300860132;-1.5228787452803376;;;;;;;1.380211241711606;1.9854264740830017;2.5418287667813124;1.5797835966168101;1.8247764624755456;1.4983105537896004;1.6637009253896482;;;0.5797835966168101;;;0.6232492903979004;2.46037156183465;0.9030899869919435;;;;;;;;;;;;;;;2.3211840273023143;1.0413926851582251;1.380211241711606;;;0.2041199826559248;-0.3010299956639812;;;;;;;-0.045757490560675115;-1.0;;;1.380211241711606;;;;;;;;;;0.2787536009528289;0.146128035678238
405112;1993.0;high-grade metamorphic medium-grained intermediate rock;Link;Thomassen, Bjørn;42;-44.904789;60.929092;Activation Laboratories Ltd.;1993.0;4AC;ICP;;-0.10790539730951958;1.1332194567324942;0.6148972160331346;;;-1.0969100130080565;-0.017728766960431602;0.6273658565927327;1.000867721531227;-0.28399665636520083;-0.7958800173440752;;;0.3010299956639812;;;;1.0413926851582251;1.6901960800285136;1.2787536009528289;0.6989700043360189;1.863322860120456;1.0;1.5185139398778875;;;;;;;2.5211380837040362;1.3424226808222062;;;;;;;;;;;-0.3979400086720376;;;;2.4913616938342726;1.863322860120456;2.113943352306837;;1.7558748556724915;1.0791812460476249;0.5314789170422551;;;;;;;0.4471580313422192;-0.3010299956639812;0.7781512503836436;;0.6020599913279624;;;;;0.6989700043360189;;;;;1.6127838567197355;0.4471580313422192
462116;1998.0;high-grade metamorphic medium-grained mafic magmatic extrusive rock;Link;Solvang, Mette;7;-49.80248;65.1794;GEUS Rock Geochemical lab;1998.0;NAF;AAS;1.7749546890801386;-0.09691001300805639;1.0888445627270043;;0.037426497940623665;0.8819549713396005;-0.4814860601221125;0.48144262850230496;0.5998830720736879;-0.27572413039921095;0.7267272090265723;-1.0;;;;;;;;2.111262513659065;2.6748611407378116;;1.6201360549737576;2.03342375548695;1.8432327780980093;;;;;;2.1010593549081156;1.7275412570285564;;2.2000292665537704;;;;;;;;;;;;;;2.6942541120252783;;;;;;;;;;;;;;;;;;;;;;;;;;;;
425105;1996.0;medium-grained felsic siliceous magmatic hypabyssal rock;Link;Dyreborg, Anne;42;-45.00642;60.53983;Activation Laboratories Ltd.;1996.0;4AC;ICP;;-1.6989700043360187;-1.6989700043360187;-0.25181197299379954;;;-2.0;-1.6989700043360187;-2.0;-1.3010299956639813;-2.0;;;;;;;;-0.5228787452803376;0.3010299956639812;1.5185139398778875;0.0;1.5563025007672873;1.0413926851582251;0.3010299956639812;;;0.2041199826559248;;0.2304489213782739;;0.3010299956639812;0.3010299956639812;;;;;;;;;;;-0.5228787452803376;;;;;;;;;;;;;;;;;;;;;;;;;;0.6989700043360189;;;0.6989700043360189;;;
441119;1996.0;high-grade metamorphic medium-grained mafic magmatic plutonic rock;Link;Stendal, Henrik;10;-43.185059;61.09082;Activation Laboratories Ltd.;1997.0;NON;INAA;;-0.36653154442041347;0.9025467793139914;1.443106456737266;;;-0.11918640771920865;-0.2596373105057561;1.5223790192285633;-0.958607314841775;-1.154901959985743;-1.3010299956639813;;;;;;;1.6127838567197355;2.5514499979728753;1.8864907251724818;1.0791812460476249;1.0791812460476249;1.7853298350107671;1.5185139398778875;;;0.9542425094393249;;;;1.863322860120456;1.6232492903979006;;;2.297760511099134;;;;;;;;0.3424226808222063;;;;;0.9684829485539351;1.414973347970818;;;0.43136376415898736;0.11394335230683679;;0.2304489213782739;;;;;1.1398790864012365;0.3424226808222063;;;3.342422680822206;;;;;0.8450980400142568;;;;;0.2787536009528289;
441145;1996.0;high-grade metamorphic medium-grained mafic magmatic plutonic rock;Link;Stendal, Henrik;42;-43.176338;61.088799;Activation Laboratories Ltd.;1997.0;4AC;ICP;;-0.036212172654444715;1.1646502159342969;1.1360860973840974;;;-0.585026652029182;0.02530586526477026;1.2985255953219992;-1.3010299956639813;-2.0;-0.46852108295774486;;;;;;;1.3617278360175928;2.113943352306837;2.146128035678238;0.6020599913279624;1.7958800173440752;2.0863598306747484;1.5563025007672873;;;0.7781512503836436;;;1.255272505103306;3.1272668183188985;1.5797835966168101;;;;;;;0.0;;;;0.8260748027008264;;;;;1.6127838567197355;1.9084850188786497;;1.568201724066995;0.8633228601204559;0.38021124171160603;;0.04139268515822508;;;;;0.7160033436347992;-0.09691001300805639;0.7781512503836436;0.04139268515822508;;;;;;;;;;0.9030899869919435;0.8808135922807914;0.7075701760979364
430048;1995.0;;Link;Marker, Mogens K.;7;-50.61906;67.69923;GEUS Rock Geochemical lab;1996.0;NAF;AAS;1.7368743616484226;-0.5376020021010439;1.190611797813605;;0.9986951583116558;;-0.8239087409443188;0.8286598965353198;0.9822712330395684;0.5132176000679389;-0.3979400086720376;-1.3010299956639813;;;;;;;;2.319314304090512;2.3042750504771283;;1.7795964912578246;0.6989700043360189;1.4533183400470377;;;;;;0.919078092376074;2.243286146083446;;1.6020599913279623;;;;;;;;;;;;;;2.1398790864012365;;;;;;;;;;;;;;;;;;;;;;;;;;;;
432043;1995.0;high-grade metamorphic fine-grained felsic magmatic plutonic rock hy-orthogneiss;Link;Steenfelt, Agnete;3;-51.906743;67.236998;Activation Laboratories Ltd.;1996.0;4AC;ICP-OES;1.7828308052025919;-0.07314329105030767;1.1975562131535367;0.8802417758954804;0.31175386105575426;0.6334684555795865;-1.0457574905606752;0.5256925245050109;0.7944880466591696;0.5751878449276611;0.2041199826559248;-0.8239087409443187;;;;;;;1.380211241711606;2.1204093945560682;1.7748817658187963;1.462397997898956;1.2342641243787893;0.8129133566428556;1.9138138523837167;;;-0.1549019599857432;;;1.5803546611065915;2.5499224041295117;1.3424226808222062;2.0086001717619175;;;;;;;;;;;;;;2.7520484478194387;1.4313637641589874;1.7323937598229686;;1.380211241711606;0.724275869600789;0.11394335230683679;;;;;;;0.414973347970818;-0.5228787452803376;0.6989700043360189;;1.8808135922807914;;;;;0.3010299956639812;;;;;-0.09691001300805639;
328567;1986.0;;Link;Jensen, Stig Bak;10;-51.585061;64.898812;Activation Laboratories Ltd.;1995.0;NON;INAA;1.764475027434409;-0.18708664335714442;1.2407987711173312;0.785329835010767;0.4638929889859073;0.5171958979499743;-0.9208187539523752;0.5105450102066121;0.7741518589547104;0.69284691927723;0.1643528557844371;-0.431798275933005;;;;;;;1.1522883443830565;;1.380211241711606;1.4440447959180762;;;2.0755469613925306;;;;;0.146128035678238;;3.0;;;;;;;;;;;;;;;;2.989894563718773;1.6830470382388496;1.8976270912904414;;1.568201724066995;0.7923916894982539;0.2304489213782739;;-0.1549019599857432;;;;;0.146128035678238;-0.6989700043360187;0.5440680443502757;;;;;;;;;;;;-0.3979400086720376;
355029;1988.0;;Link;Kalsbeek, Feiko;7;-50.755811;69.930079;GEUS Rock Geochemical lab;1990.0;NON;IGN;1.5664374921950703;;-1.0457574905606752;;0.6414741105040995;;-0.958607314841775;1.0472748673841794;1.2692793897718986;-1.3979400086720375;-2.0;;;;;;;;;1.2148438480476977;0.07918124604762482;;1.5440680443502757;;0.505149978319906;;;;;;0.8750612633917001;1.586587304671755;;1.146128035678238;;;;;;;;;;;;;;2.0644579892269186;;;;;;;;;;;;;;;;;;;;;;;;;;;;
441126;1996.0;high-grade metamorphic medium-grained mafic magmatic extrusive rock;Link;Stendal, Henrik;42;-43.185059;61.09082;Activation Laboratories Ltd.;1997.0;4AC;ICP;;0.04139268515822508;1.1293675957229856;1.279210512601395;;;-0.3279021420642826;0.658964842664435;1.1758016328482794;0.15836249209524964;-0.00877392430750515;-0.4089353929735008;;;;;;;1.4913616938342726;2.305351369446624;1.8325089127062364;1.9822712330395684;2.3664229572259727;1.2304489213782739;2.6834973176798114;;;1.0413926851582251;;;;2.855216194733363;1.5314789170422551;;;;;;;-0.3979400086720376;;;;0.5440680443502757;;;;1.9030899869919435;1.591064607026499;1.8920946026904804;;1.4913616938342726;0.8692317197309762;0.3222192947339193;;;;;;;0.5440680443502757;-0.3010299956639812;0.3010299956639812;;1.2041199826559248;;;;;;;;1.0;;0.6720978579357175;0.4471580313422192
293388;1982.0;;Link;Appel, Peter;10;-51.812197;64.037749;Activation Laboratories Ltd.;1991.0;NON;INAA;1.6349808000512285;-0.5528419686577808;0.7458551951737289;1.5461723683169426;1.5363058723510337;;-1.6989700043360187;1.2035767749779727;-0.7958800173440752;-0.3325470471100461;-2.0;-1.6989700043360187;;;;;;;0.9822712330395684;1.5224442335063197;1.3926969532596658;1.6812412373755872;1.3404441148401183;;2.9007766472930405;;;;;;1.0334237554869496;1.0;;2.100370545117563;;;;;;;;;;;;;;2.3909351071033793;1.505149978319906;1.7993405494535817;;1.4771212547196624;0.9637878273455552;0.3424226808222063;;0.07918124604762482;;;;;0.7481880270062004;-0.1549019599857432;0.6989700043360189;0.0;2.041392685158225;;;;;;;;;;0.2787536009528289;0.07918124604762482
404816;1993.0;fine-grained intermediate siliceous magmatic plutonic rock;Link;Erfurt, Peter;42;-45.279354;60.830906;Activation Laboratories Ltd.;1993.0;4AC;ICP;;-0.6989700043360187;1.0499928569201427;0.37291200297010657;;;-1.3979400086720375;0.06445798922691845;0.4638929889859073;0.6414741105040995;0.5403294747908738;-0.1804560644581313;;;0.3010299956639812;;;;0.785329835010767;1.568201724066995;1.1139433523068367;0.8450980400142568;1.3222192947339193;2.2174839442139063;1.5185139398778875;;;-0.09691001300805639;;0.2304489213782739;1.9344984512435677;2.6580113966571126;1.792391689498254;;;;;;;;;;;;;;;2.8512583487190755;1.0791812460476249;1.591064607026499;;1.1760912590556813;0.6627578316815741;0.146128035678238;;0.04139268515822508;;;;;1.481442628502305;0.7160033436347992;0.47712125471966244;;;;;;;;;;1.255272505103306;;1.414973347970818;1.1760912590556813
289112;1983.0;;Link;Garde, Adam A.;7;-51.538991;64.79683;GEUS Rock Geochemical lab;;NAF;AAS;1.707314633588708;0.045322978786657475;1.1532049000842843;;0.41995574848975786;1.0265332645232967;-0.6777807052660807;0.7846172926328754;1.011570443597278;0.34830486304816066;-0.28399665636520083;-0.8538719643217619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
442004;1996.0;high-grade metamorphic fine-grained intermediate volcanic-sedimentary rock;Link;Ingemann, E.;42;-42.792198;60.98539;Activation Laboratories Ltd.;1996.0;4AC;ICP;;-0.23657200643706275;1.0507663112330423;0.8639173769578604;;;-0.5686362358410126;0.5185139398778874;0.9283958522567138;0.22530928172586284;0.3344537511509309;-0.744727494896694;;;;;;;1.2041199826559248;2.5888317255942073;2.113943352306837;1.1760912590556813;1.806179973983887;1.968482948553935;2.5774917998372255;;;1.4771212547196624;;;1.7403626894942439;2.4345689040341987;1.414973347970818;;;1.0791812460476249;;;;-0.3010299956639812;0.414973347970818;;;0.4913616938342727;;;0.47712125471966244;2.505149978319906;0.9867717342662449;1.2787536009528289;;0.6989700043360189;0.36172783601759284;-0.09691001300805639;;-0.2218487496163564;;;;;0.3424226808222063;-0.3979400086720376;0.3010299956639812;;0.6020599913279624;;;;;1.4313637641589874;;;1.255272505103306;;0.5185139398778874;1.0413926851582251
297861;1980.0;;Link;Armour-Brown, Ashlyn;22;-45.48933;60.9303;Risø National Laboratory;1999.0;NON;XCD;;-0.20760831050174613;;0.5865873046717549;;;-1.154901959985743;;0.3783979009481377;;0.60422605308447;;;;;;;;;0.9542425094393249;;;1.6127838567197355;0.9542425094393249;1.9444826721501687;1.3424226808222062;;;;;2.374748346010104;2.7307822756663893;1.3222192947339193;2.416640507338281;1.414973347970818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.6434526764861874;;1.416640507338281;0.9242792860618817
343291;1986.0;;Link;Secher, Karsten;55;-48.0107;60.97412;Bondar-Clegg and Co. Ltd.;1991.0;NON;INAA;;;;1.074450718954591;;;;;;;;;;;;;;;1.5563025007672873;;2.146128035678238;1.6901960800285136;1.968482948553935;;;;;0.0;;;;;;;;;;;;;;;;-0.5228787452803376;;;;;;;;;;;;;;;;;;;;;;;;;;1.2787536009528289;;;;;;
353396;1989.0;Skarn;Link;Appel, Peter;59;-49.88445;64.73662;Copenhagen University Geology;1992.0;PWD;XRF;1.6557145496187098;-0.017728766960431602;0.9164539485499251;1.1142772965615861;0.5037906830571811;0.9106244048892013;-0.585026652029182;0.725094521081469;1.4122925093230465;-0.5228787452803375;-0.8860566476931632;-0.958607314841775;;;;;;-2.0;1.2041199826559248;2.2329961103921536;2.8923729073984363;2.041392685158225;3.0224283711854865;;2.6122539060964374;;;1.3979400086720377;;0.9030899869919435;1.5440680443502757;2.5224442335063197;;1.7558748556724915;;0.3010299956639812;;;;;;;;0.3010299956639812;;;;2.400537989391946;1.1760912590556813;1.505149978319906;;;0.5440680443502757;;;;;;;;;;;0.0;2.3138672203691533;;;;;;;;;;0.146128035678238;0.07918124604762482
353471;1989.0;Garnet skarn;Link;Appel, Peter;59;-49.860506;64.745002;Copenhagen University Geology;1992.0;PWD;XRF;1.6807886115066824;-0.21467016498923297;1.0685568950723632;0.9547247909790629;0.5390760987927766;0.6354837468149122;-0.42021640338318983;0.6812412373755872;1.4050046650503694;-0.7328282715969862;-1.5228787452803376;-1.3010299956639813;;;;;;;1.505149978319906;2.3010299956639813;2.1156105116742996;1.7075701760979363;2.197280558125619;;2.2810333672477277;;;;;0.9030899869919435;1.3222192947339193;1.6334684555795864;;1.7634279935629373;;;;;;;;;;-0.2218487496163564;;;;2.1986570869544226;;;;;0.3222192947339193;;;;;;;;;;;;2.041392685158225;;;;;;;;;;;0.07918124604762482
353520;1989.0;Skarn, Mineralization: Pyrrhotite;Link;Appel, Peter;59;-49.924147;64.746832;Copenhagen University Geology;1992.0;PWD;XRF;1.6421676344049452;-0.3279021420642826;1.0704073217401198;1.1553360374650619;0.8585371975696391;0.7084209001347127;-0.2924298239020636;0.787460474518415;1.3418300569205104;-0.6989700043360187;-2.0;-1.3010299956639813;;;;;;-2.0;1.568201724066995;2.307496037913213;3.4038922955594204;1.9084850188786497;2.992332559047464;;2.146128035678238;;;0.3010299956639812;;1.2787536009528289;1.4913616938342726;3.615002614524588;;;;;;;;;;;;;;;;2.285557309007774;0.6989700043360189;;;;0.2304489213782739;;;;;;;;;;;;1.968482948553935;;;;;;;;;;-0.045757490560675115;0.4623979978989561
283317;1985.0;;Link;Garde, Adam A.;7;-50.920489;64.67175;GEUS Rock Geochemical lab;;NAF;AAS;1.8294967497201824;-0.44369749923271273;1.2245330626060857;0.5078558716958309;-0.16115090926274472;0.34044411484011833;-1.3010299956639813;0.14301480025409505;0.5365584425715301;0.6693168805661122;0.20682587603184974;-1.0;;;;;;;0.7160033436347992;;1.0043213737826426;1.1205739312058498;;;1.9344984512435677;;;;;0.0;1.8750612633917;2.6020599913279625;;;;;;;;;;;;;;;0.3010299956639812;2.5327543789924976;1.320146286111054;1.5563025007672873;;1.1760912590556813;0.3010299956639812;-0.2218487496163564;;-0.6989700043360187;;;;;-0.5228787452803376;;0.38021124171160603;-0.2218487496163564;1.7403626894942439;;;;;1.3010299956639813;;;;;0.5185139398778874;-0.2218487496163564
223709;1977.0;;Link;Secher, Karsten;61;-53.223394;67.647856;Risø National Laboratory;1991.0;NON;XCD;;-0.431798275933005;;0.3692158574101428;;;-2.0;;0.3074960379132129;;0.5390760987927766;;;;;;;;;;;;;1.146128035678238;1.9030899869919435;1.568201724066995;;;;;2.361727836017593;2.342422680822206;1.4771212547196624;2.8573324964312685;1.3010299956639813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.6901960800285136;;2.012837224705172;1.0737183503461227
441162;1996.0;high-grade metamorphic fine-grained felsic magmatic plutonic rock;Link;Stendal, Henrik;42;-43.176338;61.088799;Activation Laboratories Ltd.;1996.0;4AC;ICP;1.8894137640427089;-1.3010299956639813;1.0567143295163943;0.1931245983544616;0.2355284469075489;;-1.4559319556497243;-0.2967086218813386;0.07188200730612536;0.7172543127625497;-0.08884239126002341;-1.8239087409443189;;;0.0;;;;0.021189299069938092;1.3117538610557542;1.2304489213782739;0.47712125471966244;0.47712125471966244;1.0413926851582251;1.3010299956639813;;;;;;;2.161368002234975;0.9542425094393249;1.8388490907372552;;;;;;;;;;-0.5228787452803376;;;;2.6263403673750423;1.2304489213782739;1.505149978319906;;0.9030899869919435;0.07918124604762482;-0.5228787452803376;;;;;;;0.146128035678238;-0.6989700043360187;0.6020599913279624;0.2304489213782739;;;;;;;;;0.9030899869919435;;1.3979400086720377;0.7403626894942439
350523;1991.0;low-grade metamorphic chert medium-grained felsic siliceous volcanic-sedimentary rock;Link;Stendal, Henrik;41;-50.038932;69.750724;Activation Laboratories Ltd.;1992.0;AQR;ICP;;;;1.0511525224473812;;;;;;-0.05551732784983137;;;;;;;;;1.505149978319906;;2.380211241711606;2.041392685158225;1.9395192526186185;1.4771212547196624;1.6180480967120927;;;2.0;;;2.113943352306837;;;;;;;;;-0.5228787452803376;;;;0.3222192947339193;;;0.6989700043360189;2.9590413923210934;0.0;0.6020599913279624;;;-0.5228787452803376;;;;;;;;0.2304489213782739;-0.5228787452803376;0.47712125471966244;;;;;;;1.414973347970818;;;0.3010299956639812;;;
252946;1980.0;;Link;Nielsen, Bjarne Leth;22;-45.43904;60.62227;Risø National Laboratory;1999.0;NON;XCD;1.802978855335262;-0.3372421683184259;1.2145789535704992;0.6384892569546373;0.6211762817750351;;-1.154901959985743;0.34044411484011833;0.5734518220354853;0.6344772701607315;0.5308397786165205;-0.6020599913279624;;;0.47712125471966244;;;;0.9493900066449128;1.711807229041191;1.639486489268586;1.5250448070368452;1.3617278360175928;0.6020599913279624;1.8129133566428555;1.3222192947339193;;;;;2.2380461031287955;2.910090545594068;1.255272505103306;2.171726453653231;1.146128035678238;0.3010299956639812;;;;;;;;-0.5228787452803376;;;0.6720978579357175;3.09725730969342;1.481442628502305;1.8325089127062364;;1.4313637641589874;0.6127838567197355;0.04139268515822508;;-0.3979400086720376;;;;;0.2787536009528289;-0.5228787452803376;0.6020599913279624;0.17609125905568124;2.1818435879447726;;;;;;;;1.4771212547196624;;0.9845273133437925;0.47712125471966244
425178;1996.0;medium-grained intermediate magmatic plutonic rock;Link;Dyreborg, Anne;10;-45.04646;60.51641;Activation Laboratories Ltd.;1996.0;NON;INAA;1.722469385884031;-0.002176919254274547;1.293914741031102;0.9804578922761001;1.0261245167454502;;-0.3419886033428876;0.2977605110991338;0.4727564493172124;0.6541765418779605;0.5276299008713387;-0.5451551399914898;;;0.3010299956639812;;;;1.3710678622717363;1.8388490907372552;1.3424226808222062;0.6989700043360189;0.47712125471966244;1.1760912590556813;2.6954816764901977;;;0.9912260756924949;;;2.2041199826559246;2.5622928644564746;1.3710678622717363;2.828015064223977;;;;;;-0.045757490560675115;0.7160033436347992;;;-0.3010299956639812;;;0.0;3.001517376823504;1.3222192947339193;1.5314789170422551;;1.146128035678238;0.6434526764861874;0.3010299956639812;;-0.09691001300805639;;;;;0.414973347970818;-0.3010299956639812;1.1139433523068367;-0.045757490560675115;;;;;;2.1072099696478683;;;;;0.9138138523837167;0.6532125137753437
443312;1996.0;high-grade metamorphic medium-grained mafic magmatic plutonic rock;Link;Thomassen, Bjørn;42;-43.69149;60.56598;Activation Laboratories Ltd.;1996.0;4AC;ICP;;-0.6020599913279624;1.3932241163612973;0.8426092396105621;;;-1.0969100130080565;0.5888317255942073;1.1171055027612509;0.22530928172586284;-0.3467874862246563;-1.6989700043360187;;;;;;;1.0791812460476249;1.8750612633917;2.2041199826559246;1.7558748556724915;2.2278867046136734;2.8674674878590514;1.816241299991783;;;0.7403626894942439;;;1.6532125137753437;2.439332693830263;0.8450980400142568;;;;;;;-0.2218487496163564;;;;-0.5228787452803376;;;0.6020599913279624;2.230448921378274;0.3424226808222063;0.6989700043360189;;;-0.2218487496163564;-0.3979400086720376;;;;;;;-0.2218487496163564;-1.0;;;;;;;;1.4913616938342726;;;;;-0.3979400086720376;0.414973347970818
413027;1994.0;high-grade metamorphic fine-grained felsic siliceous volcanic-sedimentary rock;Link;Thomassen, Bjørn;42;-43.170166;60.638332;Activation Laboratories Ltd.;1994.0;4AC;ICP;;-0.20760831050174613;1.2555137128195333;0.8739015978644614;;;-1.2218487496163564;0.414973347970818;0.8195439355418687;0.7737864449811935;-0.27572413039921095;-0.5686362358410126;;;;;;;1.2041199826559248;1.7481880270062005;1.3979400086720377;1.2304489213782739;1.921686475483602;1.9030899869919435;1.7075701760979363;;;4.041392685158225;;;;2.8512583487190755;1.2787536009528289;;;;;;;;;;;1.505149978319906;;;0.6989700043360189;2.7781512503836434;1.4471580313422192;1.7323937598229686;;1.3979400086720377;0.6532125137753437;0.146128035678238;;;;;;;0.4913616938342727;-0.2218487496163564;0.6989700043360189;;0.7781512503836436;;;;;1.8976270912904414;;;0.7781512503836436;;0.8450980400142568;0.7160033436347992
287205;1979.0;;Link;Tukiainen, Tapani;22;-44.87625;60.35626;Risø National Laboratory;1999.0;NON;XCD;;-0.744727494896694;;0.07918124604762482;;;-1.6989700043360187;;-0.08092190762392612;;0.8530895298518656;;;;;;;;;;;;1.2041199826559248;;1.505149978319906;1.380211241711606;;;;;2.5634810853944106;2.143014800254095;1.8976270912904414;1.5314789170422551;1.4913616938342726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.531478917042255;;1.4116197059632303;0.8779469516291882
287411;1979.0;;Link;Haimi, M.;22;-45.93208;60.89811;Risø National Laboratory;1999.0;NON;XCD;;-0.9208187539523752;;0.8662873390841949;;;-0.3010299956639812;;-0.44369749923271273;;-0.11350927482751812;;;;;;;;;;2.3521825181113627;;1.6232492903979006;1.2041199826559248;2.2355284469075487;2.399673721481038;;;;;0.8450980400142568;1.9030899869919435;2.4683473304121573;2.582063362911709;3.7318304202881625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.3636119798921444;1.965201701025912
297700;1980.0;;Link;Tukiainen, Tapani;22;-45.45803;60.75758;Risø National Laboratory;1999.0;NON;XCD;;-0.3187587626244128;;0.846955325019824;;;-1.2218487496163564;;0.24303804868629444;;1.0257153839013406;;;;;;;;;1.505149978319906;2.0086001717619175;;1.6812412373755872;1.380211241711606;1.6532125137753437;1.414973347970818;;;;;;1.8195439355418688;1.919078092376074;2.6127838567197355;1.6020599913279623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.6232492903979006;;;3.152441238058955
